2025-05-06 16:06:41.413 | RK:  | [BEETHOVEN] 2025-05-06 15:57:55 INFO  Validating status: DELIVERED

2025-05-06 16:06:41.413 | RK:  | [BEETHOVEN] 2025-05-06 15:57:55 INFO  Status is valid: DELIVERED

2025-05-06 16:06:41.413 | RK:  | [BEETHOVEN] 2025-05-06 15:57:55 INFO  Sending status update to e-commerce system: ORD-MOCK-2025-002 with status: DELIVERED

2025-05-06 16:06:41.413 | RK:  | [BEETHOVEN] 2025-05-06 15:57:55 INFO  Attempting to connect to: [localhost:5672]

2025-05-06 16:06:41.413 | RK:  | [BEETHOVEN] 2025-05-06 15:57:55 INFO  Created new connection: rabbitConnectionFactory#5e230fc6:0/SimpleConnection@1d6560f5 [delegate=amqp://user@127.0.0.1:5672/, localPort=60562]

2025-05-06 16:06:41.414 | RK:  | [BEETHOVEN] 2025-05-06 15:57:55 INFO  Status update sent successfully to E-Commerce System.

2025-05-06 16:06:41.414 | RK:  | [BEETHOVEN] 2025-05-06 15:57:55 INFO  End getStatusForBestellabwicklung() with id: ORD-MOCK-2025-002 and status: DELIVERED

2025-05-06 16:06:41.414 | RK:  | [MOZART] 2025-05-06 15:57:55 INFO  BeethovenListener: Received message: BeethovenStatusUpdate{orderId='ORD-MOCK-2025-002', status='DELIVERED'}...

2025-05-06 16:06:41.414 | RK:  | [MOZART] 2025-05-06 15:57:55 INFO  BeethovenListener: Bestellung mit ID ORD-MOCK-2025-002 aktualisiert. Neuer Status: DELIVERED...

2025-05-06 16:06:41.414 | RK:  | [MOZART] 2025-05-06 16:05:33 INFO  Waiting for workers to finish.

2025-05-06 16:06:41.414 | RK:  | [MOZART] 2025-05-06 16:05:33 INFO  Successfully waited for workers to finish.

2025-05-06 16:06:41.414 | RK:  | [BEETHOVEN] 2025-05-06 16:05:34 INFO  Completed gRPC server shutdown

2025-05-06 16:06:41.415 | RK:  | [BEETHOVEN] 2025-05-06 16:05:34 INFO  Commencing graceful shutdown. Waiting for active requests to complete

2025-05-06 16:06:41.415 | RK:  | [BEETHOVEN] 2025-05-06 16:05:34 INFO  Graceful shutdown complete

2025-05-06 16:06:47.864 | RK:  | [MOZART] 2025-05-06 16:06:47 INFO  HV000001: Hibernate Validator 8.0.1.Final

2025-05-06 16:06:47.912 | RK:  | [MOZART] 2025-05-06 16:06:47 INFO  Starting MozartApplication using Java 24.0.1 with PID 23380 (C:\Users\jonas\sprint_2\mozart\target\classes started by jonas in C:\Users\jonas\sprint_2\mozart)

2025-05-06 16:06:47.915 | RK:  | [MOZART] 2025-05-06 16:06:47 INFO  No active profile set, falling back to 1 default profile: "default"

2025-05-06 16:06:49.092 | RK:  | [MOZART] 2025-05-06 16:06:49 INFO  Tomcat initialized with port 8089 (http)

2025-05-06 16:06:49.108 | RK:  | [MOZART] 2025-05-06 16:06:49 INFO  Initializing ProtocolHandler ["http-nio-8089"]

2025-05-06 16:06:49.113 | RK:  | [MOZART] 2025-05-06 16:06:49 INFO  Starting service [Tomcat]

2025-05-06 16:06:49.114 | RK:  | [MOZART] 2025-05-06 16:06:49 INFO  Starting Servlet engine: [Apache Tomcat/10.1.20]

2025-05-06 16:06:49.173 | RK:  | [MOZART] 2025-05-06 16:06:49 INFO  Initializing Spring embedded WebApplicationContext

2025-05-06 16:06:49.175 | RK:  | [MOZART] 2025-05-06 16:06:49 INFO  Root WebApplicationContext: initialization completed in 1211 ms

2025-05-06 16:06:49.535 | RK:  | [MOZART] 2025-05-06 16:06:49 INFO  Detected grpc-netty-shaded: Creating ShadedNettyChannelFactory + InProcessChannelFactory

2025-05-06 16:06:50.181 | RK:  | [MOZART] 2025-05-06 16:06:50 INFO  Starting ProtocolHandler ["http-nio-8089"]

2025-05-06 16:06:50.193 | RK:  | [MOZART] 2025-05-06 16:06:50 INFO  Tomcat started on port 8089 (http) with context path ''

2025-05-06 16:06:50.198 | RK:  | [MOZART] 2025-05-06 16:06:50 INFO  Attempting to connect to: [localhost:5672]

2025-05-06 16:06:50.207 | RK:  | [MOZART] 2025-05-06 16:06:50 INFO  Created new connection: rabbitConnectionFactory#4f379769:0/SimpleConnection@7e2bc2f4 [delegate=amqp://user@127.0.0.1:5672/, localPort=62376]

2025-05-06 16:06:50.258 | RK:  | [MOZART] 2025-05-06 16:06:50 INFO  Started MozartApplication in 2.794 seconds (process running for 3.921)

2025-05-06 16:08:54.913 | RK:  | [BEETHOVEN] 2025-05-06 16:08:54 INFO  Starting BeethovenApplication using Java 24.0.1 with PID 14328 (C:\Users\jonas\sprint_2\beethoven\target\classes started by jonas in C:\Users\jonas\sprint_2\beethoven)

2025-05-06 16:08:54.956 | RK:  | [BEETHOVEN] 2025-05-06 16:08:54 INFO  No active profile set, falling back to 1 default profile: "default"

2025-05-06 16:08:56.266 | RK:  | [BEETHOVEN] 2025-05-06 16:08:56 INFO  Tomcat initialized with port 8080 (http)

2025-05-06 16:08:56.287 | RK:  | [BEETHOVEN] 2025-05-06 16:08:56 INFO  Initializing ProtocolHandler ["http-nio-8080"]

2025-05-06 16:08:56.291 | RK:  | [BEETHOVEN] 2025-05-06 16:08:56 INFO  Starting service [Tomcat]

2025-05-06 16:08:56.292 | RK:  | [BEETHOVEN] 2025-05-06 16:08:56 INFO  Starting Servlet engine: [Apache Tomcat/10.1.39]

2025-05-06 16:08:56.350 | RK:  | [BEETHOVEN] 2025-05-06 16:08:56 INFO  Initializing Spring embedded WebApplicationContext

2025-05-06 16:08:56.351 | RK:  | [BEETHOVEN] 2025-05-06 16:08:56 INFO  Root WebApplicationContext: initialization completed in 1379 ms

2025-05-06 16:08:56.964 | RK:  | [BEETHOVEN] 2025-05-06 16:08:56 INFO  Detected grpc-netty-shaded: Creating ShadedNettyGrpcServerFactory

2025-05-06 16:08:57.165 | RK:  | [BEETHOVEN] 2025-05-06 16:08:57 INFO  Starting ProtocolHandler ["http-nio-8080"]

2025-05-06 16:08:57.186 | RK:  | [BEETHOVEN] 2025-05-06 16:08:57 INFO  Tomcat started on port 8080 (http) with context path '/'

2025-05-06 16:08:57.266 | RK:  | [BEETHOVEN] 2025-05-06 16:08:57 INFO  Registered gRPC service: ErpOrderService, bean: erpOrderService, class: kirschner.flaig.beethoven.service.ErpOrderService

2025-05-06 16:08:57.267 | RK:  | [BEETHOVEN] 2025-05-06 16:08:57 INFO  Registered gRPC service: grpc.health.v1.Health, bean: grpcHealthService, class: io.grpc.protobuf.services.HealthServiceImpl

2025-05-06 16:08:57.267 | RK:  | [BEETHOVEN] 2025-05-06 16:08:57 INFO  Registered gRPC service: grpc.reflection.v1alpha.ServerReflection, bean: protoReflectionService, class: io.grpc.protobuf.services.ProtoReflectionService

2025-05-06 16:08:57.417 | RK:  | [BEETHOVEN] 2025-05-06 16:08:57 INFO  gRPC Server started, listening on address: *, port: 9090

2025-05-06 16:08:57.428 | RK:  | [BEETHOVEN] 2025-05-06 16:08:57 INFO  Started BeethovenApplication in 3.032 seconds (process running for 4.076)

2025-05-06 16:10:29.091 | RK:  | "[SCHUHMACHER] 2025-05-06 16:10:28 INFO [RabbitMQModule] Initializing RabbitMQ Handlers"
2025-05-06 16:10:29.093 | RK:  | "[SCHUHMACHER] 2025-05-06 16:10:29 INFO [AmqpConnection] Successfully connected to RabbitMQ broker (default)"
2025-05-06 16:10:29.094 | RK:  | "[SCHUHMACHER] 2025-05-06 16:10:29 INFO [AmqpConnection] Successfully connected a RabbitMQ channel \"AmqpConnection\""
2025-05-06 16:10:29.120 | RK:  | "[SCHUHMACHER] 2025-05-06 16:10:29 INFO [NestMicroservice] Nest microservice successfully started"
2025-05-06 16:12:41.616 | RK:  | [MOZART] 2025-05-06 16:12:41 INFO  Initializing Spring DispatcherServlet 'dispatcherServlet'

2025-05-06 16:12:41.617 | RK:  | [MOZART] 2025-05-06 16:12:41 INFO  Initializing Servlet 'dispatcherServlet'

2025-05-06 16:12:41.623 | RK:  | [MOZART] 2025-05-06 16:12:41 INFO  Completed initialization in 2 ms

2025-05-06 16:12:42.074 | RK:  | [MOZART] 2025-05-06 16:12:42 INFO  BestellungController: start postBestellung() with following Object: NewBestellungRequestDto[customerId=KundenID-123, email=kunde@beispiel.com, address=Beispielstraße 42, 10115 Berlin, productId=PROD-MOCK-001, quantity=1, paymentMethod=Rechnung]...

2025-05-06 16:12:42.076 | RK:  | [MOZART] 2025-05-06 16:12:42 INFO  BestellungService: start processBestellung() with following Object: NewBestellungRequestDto[customerId=KundenID-123, email=kunde@beispiel.com, address=Beispielstraße 42, 10115 Berlin, productId=PROD-MOCK-001, quantity=1, paymentMethod=Rechnung]...

2025-05-06 16:12:42.125 | RK:  | [MOZART] 2025-05-06 16:12:42 INFO  BestellungService: Produktbestand aktualisiert für Produkt ID: PROD-MOCK-001...

2025-05-06 16:12:42.899 | RK:  | [BEETHOVEN] 2025-05-06 16:12:42 INFO  ErpOrderService: BestellungOrder aufgerufen...

2025-05-06 16:12:42.942 | RK:  | [BEETHOVEN] 2025-05-06 16:12:42 INFO  ErpOrderService: Lagerbestand für Produkt PROD-MOCK-001 aktualisiert. Neuer Lagerbestand: 249...

2025-05-06 16:12:42.943 | RK:  | [BEETHOVEN] 2025-05-06 16:12:42 INFO  ErpOrderService: Bestellung für Produkt PROD-MOCK-001 erfolgreich bearbeitet...

2025-05-06 16:12:42.944 | RK:  | [BEETHOVEN] 2025-05-06 16:12:42 INFO  ErpOrderService: Bestellabwicklung mit ID 6e75f6c4-0201-463a-bff9-468ed0ae6c1b in Repository gespeichert...

2025-05-06 16:12:42.975 | RK:  | [BEETHOVEN] 2025-05-06 16:12:42 INFO  ErpOrderService: Bestellung erfolgreich bearbeitet...

2025-05-06 16:12:43.042 | RK:  | [MOZART] 2025-05-06 16:12:43 INFO  BestellungService: Erstelle Bestellung mit Order ID: 6e75f6c4-0201-463a-bff9-468ed0ae6c1b...

2025-05-06 16:12:43.046 | RK:  | [MOZART] 2025-05-06 16:12:43 INFO  BestellungService: Bestellung erfolgreich in das Repository eingefügt. Order ID: 6e75f6c4-0201-463a-bff9-468ed0ae6c1b...

2025-05-06 16:12:43.048 | RK:  | [MOZART] 2025-05-06 16:12:43 INFO  BestellungService: Erstelle CrmOrderUpdateDto für Bestellung mit Order ID: 6e75f6c4-0201-463a-bff9-468ed0ae6c1b...

2025-05-06 16:12:43.167 | RK:  | [MOZART] 2025-05-06 16:12:43 INFO  BestellungService: CrmOrderUpdateDto erfolgreich erstellt und an die CRM-Queue gesendet. Order ID: 6e75f6c4-0201-463a-bff9-468ed0ae6c1b...

2025-05-06 16:12:43.176 | RK:  | "[SCHUHMACHER] 2025-05-06 16:12:43 WARN [Server] An unsupported event was received. It has been negative acknowledged, so it will not be re-delivered. Pattern: undefined"
2025-05-06 16:12:43.178 | RK:  | [MOZART] 2025-05-06 16:12:43 INFO  BestellungService: Bestellung erfolgreich verarbeitet. Lieferinformationen: Lieferinformationen{deliveryDate=2025-05-09T16:12:42.931679300, deliveryStatus=PROCESSING}...

2025-05-06 16:12:43.179 | RK:  | [MOZART] 2025-05-06 16:12:43 INFO  BestellungController: Bestellung processed successfully. Response: Lieferinformationen{deliveryDate=2025-05-09T16:12:42.931679300, deliveryStatus=PROCESSING}...

2025-05-06 16:16:26.762 | RK:  | [MOZART] 2025-05-06 16:16:26 INFO  BestellungController: start postBestellung() with following Object: NewBestellungRequestDto[customerId=KundenID-123, email=kunde@beispiel.com, address=Beispielstraße 42, 10115 Berlin, productId=PROD-MOCK-001, quantity=1, paymentMethod=Rechnung]...

2025-05-06 16:16:26.763 | RK:  | [MOZART] 2025-05-06 16:16:26 INFO  BestellungService: start processBestellung() with following Object: NewBestellungRequestDto[customerId=KundenID-123, email=kunde@beispiel.com, address=Beispielstraße 42, 10115 Berlin, productId=PROD-MOCK-001, quantity=1, paymentMethod=Rechnung]...

2025-05-06 16:16:26.765 | RK:  | [MOZART] 2025-05-06 16:16:26 INFO  BestellungService: Produktbestand aktualisiert für Produkt ID: PROD-MOCK-001...

2025-05-06 16:16:26.787 | RK:  | [BEETHOVEN] 2025-05-06 16:16:26 INFO  ErpOrderService: BestellungOrder aufgerufen...

2025-05-06 16:16:26.788 | RK:  | [BEETHOVEN] 2025-05-06 16:16:26 INFO  ErpOrderService: Lagerbestand für Produkt PROD-MOCK-001 aktualisiert. Neuer Lagerbestand: 248...

2025-05-06 16:16:26.789 | RK:  | [BEETHOVEN] 2025-05-06 16:16:26 INFO  ErpOrderService: Bestellung für Produkt PROD-MOCK-001 erfolgreich bearbeitet...

2025-05-06 16:16:26.791 | RK:  | [BEETHOVEN] 2025-05-06 16:16:26 INFO  ErpOrderService: Bestellabwicklung mit ID 018eb49b-671a-4911-aca1-d5a93068afb2 in Repository gespeichert...

2025-05-06 16:16:26.798 | RK:  | [BEETHOVEN] 2025-05-06 16:16:26 INFO  ErpOrderService: Bestellung erfolgreich bearbeitet...

2025-05-06 16:16:26.802 | RK:  | [MOZART] 2025-05-06 16:16:26 INFO  BestellungService: Erstelle Bestellung mit Order ID: 018eb49b-671a-4911-aca1-d5a93068afb2...

2025-05-06 16:16:26.802 | RK:  | [MOZART] 2025-05-06 16:16:26 INFO  BestellungService: Bestellung erfolgreich in das Repository eingefügt. Order ID: 018eb49b-671a-4911-aca1-d5a93068afb2...

2025-05-06 16:16:26.804 | RK:  | [MOZART] 2025-05-06 16:16:26 INFO  BestellungService: Erstelle CrmOrderUpdateDto für Bestellung mit Order ID: 018eb49b-671a-4911-aca1-d5a93068afb2...

2025-05-06 16:16:26.806 | RK:  | [MOZART] 2025-05-06 16:16:26 INFO  BestellungService: CrmOrderUpdateDto erfolgreich erstellt und an die CRM-Queue gesendet. Order ID: 018eb49b-671a-4911-aca1-d5a93068afb2...

2025-05-06 16:16:26.808 | RK:  | [MOZART] 2025-05-06 16:16:26 INFO  BestellungService: Bestellung erfolgreich verarbeitet. Lieferinformationen: Lieferinformationen{deliveryDate=2025-05-09T16:16:26.784013200, deliveryStatus=PROCESSING}...

2025-05-06 16:16:26.809 | RK:  | [MOZART] 2025-05-06 16:16:26 INFO  BestellungController: Bestellung processed successfully. Response: Lieferinformationen{deliveryDate=2025-05-09T16:16:26.784013200, deliveryStatus=PROCESSING}...

2025-05-06 16:16:26.811 | RK:  | "[SCHUHMACHER] 2025-05-06 16:16:26 WARN [Server] An unsupported event was received. It has been negative acknowledged, so it will not be re-delivered. Pattern: undefined"
2025-05-06 16:18:38.263 | RK:  | [BEETHOVEN] 2025-05-06 16:18:38 INFO  Initializing Spring DispatcherServlet 'dispatcherServlet'

2025-05-06 16:18:38.263 | RK:  | [BEETHOVEN] 2025-05-06 16:18:38 INFO  Initializing Servlet 'dispatcherServlet'

2025-05-06 16:18:38.265 | RK:  | [BEETHOVEN] 2025-05-06 16:18:38 INFO  Completed initialization in 2 ms

2025-05-06 16:18:38.328 | RK:  | [BEETHOVEN] 2025-05-06 16:18:38 INFO  Start getStatusForBestellabwicklung() with id: ORD-MOCK-2025-002 and status: DELIVERED

2025-05-06 16:18:38.329 | RK:  | [BEETHOVEN] 2025-05-06 16:18:38 INFO  Sending status update for order ID: ORD-MOCK-2025-002 with status: DELIVERED

2025-05-06 16:18:38.330 | RK:  | [BEETHOVEN] 2025-05-06 16:18:38 INFO  Validating status: DELIVERED

2025-05-06 16:18:38.333 | RK:  | [BEETHOVEN] 2025-05-06 16:18:38 INFO  Status is valid: DELIVERED

2025-05-06 16:18:38.335 | RK:  | [BEETHOVEN] 2025-05-06 16:18:38 INFO  Sending status update to e-commerce system: ORD-MOCK-2025-002 with status: DELIVERED

2025-05-06 16:18:38.408 | RK:  | [BEETHOVEN] 2025-05-06 16:18:38 INFO  Attempting to connect to: [localhost:5672]

2025-05-06 16:18:38.446 | RK:  | [BEETHOVEN] 2025-05-06 16:18:38 INFO  Created new connection: rabbitConnectionFactory#5e230fc6:0/SimpleConnection@5429f1fa [delegate=amqp://user@127.0.0.1:5672/, localPort=57628]

2025-05-06 16:18:38.508 | RK:  | [BEETHOVEN] 2025-05-06 16:18:38 INFO  Status update sent successfully to E-Commerce System.

2025-05-06 16:18:38.510 | RK:  | [BEETHOVEN] 2025-05-06 16:18:38 INFO  End getStatusForBestellabwicklung() with id: ORD-MOCK-2025-002 and status: DELIVERED

2025-05-06 16:18:38.553 | RK:  | [MOZART] 2025-05-06 16:18:38 INFO  BeethovenListener: Received message: BeethovenStatusUpdate{orderId='ORD-MOCK-2025-002', status='DELIVERED'}...

2025-05-06 16:18:38.555 | RK:  | [MOZART] 2025-05-06 16:18:38 INFO  BeethovenListener: Bestellung mit ID ORD-MOCK-2025-002 aktualisiert. Neuer Status: DELIVERED...

2025-05-06 16:18:47.082 | RK:  | [BEETHOVEN] 2025-05-06 16:18:47 INFO  Start getStatusForBestellabwicklung() with id: ORD-MOCK-2025-002 and status: DELIVERE

2025-05-06 16:18:47.082 | RK:  | [BEETHOVEN] 2025-05-06 16:18:47 INFO  Sending status update for order ID: ORD-MOCK-2025-002 with status: DELIVERE

2025-05-06 16:18:47.082 | RK:  | [BEETHOVEN] 2025-05-06 16:18:47 INFO  Validating status: DELIVERE

2025-05-06 16:18:47.082 | RK:  | [BEETHOVEN] 2025-05-06 16:18:47 ERROR Invalid status: DELIVERE

2025-05-06 16:18:47.083 | RK:  | [BEETHOVEN] 2025-05-06 16:18:47 ERROR Invalid status: DELIVERE. Status update not sent.

2025-05-06 16:18:47.101 | RK:  | [BEETHOVEN] 2025-05-06 16:18:47 ERROR Error occurred: Invalid status: DELIVERE
java.lang.IllegalArgumentException: Invalid status: DELIVERE
	at kirschner.flaig.beethoven.service.BeethovenStatusService.sendStatusUpdate(BeethovenStatusService.java:33) ~[classes/:?]
	at kirschner.flaig.beethoven.controller.BeethovenStatusController.getStatusForBestellabwicklung(BeethovenStatusController.java:31) ~[classes/:?]
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:104) ~[?:?]
	at java.base/java.lang.reflect.Method.invoke(Method.java:565) ~[?:?]
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:258) ~[spring-web-6.2.5.jar:6.2.5]
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:191) ~[spring-web-6.2.5.jar:6.2.5]
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:118) ~[spring-webmvc-6.2.5.jar:6.2.5]
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:986) ~[spring-webmvc-6.2.5.jar:6.2.5]
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:891) ~[spring-webmvc-6.2.5.jar:6.2.5]
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87) ~[spring-webmvc-6.2.5.jar:6.2.5]
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1089) [spring-webmvc-6.2.5.jar:6.2.5]
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:979) [spring-webmvc-6.2.5.jar:6.2.5]
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1014) [spring-webmvc-6.2.5.jar:6.2.5]
	at org.springframework.web.servlet.FrameworkServlet.doGet(FrameworkServlet.java:903) [spring-webmvc-6.2.5.jar:6.2.5]
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:564) [tomcat-embed-core-10.1.39.jar:6.0]
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:885) [spring-webmvc-6.2.5.jar:6.2.5]
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:658) [tomcat-embed-core-10.1.39.jar:6.0]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:195) [tomcat-embed-core-10.1.39.jar:10.1.39]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140) [tomcat-embed-core-10.1.39.jar:10.1.39]
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:51) [tomcat-embed-websocket-10.1.39.jar:10.1.39]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164) [tomcat-embed-core-10.1.39.jar:10.1.39]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140) [tomcat-embed-core-10.1.39.jar:10.1.39]
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100) [spring-web-6.2.5.jar:6.2.5]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116) [spring-web-6.2.5.jar:6.2.5]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164) [tomcat-embed-core-10.1.39.jar:10.1.39]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140) [tomcat-embed-core-10.1.39.jar:10.1.39]
